"","website","query","titles","location","wage","skills"
"1283","Cyber Coders","Data Engineer","LIMS Configuration Developer","Austin, TX","Full-time $100k - $130k","Linux"
"1284","Cyber Coders","Data Engineer","LIMS Configuration Developer","Austin, TX","Full-time $100k - $130k","Programming/Scripting"
"1285","Cyber Coders","Data Engineer","LIMS Configuration Developer","Austin, TX","Full-time $100k - $130k","SQL/Oracle"
"1286","Cyber Coders","Data Engineer","Lead Backend Engineer","Los Angeles County, CA","Full-time $160k - $225k","Distributed System Design"
"1287","Cyber Coders","Data Engineer","Lead Backend Engineer","Los Angeles County, CA","Full-time $160k - $225k","Golang"
"1288","Cyber Coders","Data Engineer","Lead Backend Engineer","Los Angeles County, CA","Full-time $160k - $225k","Java"
"1289","Cyber Coders","Data Engineer","Lead Backend Engineer","Los Angeles County, CA","Full-time $160k - $225k","Micro Services"
"1290","Cyber Coders","Data Engineer","Lead Backend Engineer","Los Angeles County, CA","Full-time $160k - $225k","Python"
"1291","Cyber Coders","Data Engineer","Lead Front End Developer","New York, NY","Compensation Unspecified","DC.js"
"1292","Cyber Coders","Data Engineer","Lead Front End Developer","New York, NY","Compensation Unspecified","Data Visualization"
"1293","Cyber Coders","Data Engineer","Lead Front End Developer","New York, NY","Compensation Unspecified","JavaScript"
"1294","Cyber Coders","Data Engineer","Lead Front End Developer","New York, NY","Compensation Unspecified","UI/UX"
"1295","Cyber Coders","Data Engineer","Lead Front End Developer","New York, NY","Compensation Unspecified","d3.js"
"1296","Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","Machine Learning"
"1297","Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","Python"
"1298","Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","Tensorflow"
"1299","Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","numpy"
"1300","Cyber Coders","Data Engineer","Machine Learning Engineer - International Gaming Company!","San Francisco, CA","Full-time $160k - $200k","scikit-learn"
"1301","Cyber Coders","Data Engineer","Network Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Data Center"
"1302","Cyber Coders","Data Engineer","Network Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Fortinet"
"1303","Cyber Coders","Data Engineer","Network Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Networking"
"1304","Cyber Coders","Data Engineer","Network Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Servers"
"1305","Cyber Coders","Data Engineer","Network Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Sonicwall"
"1306","Cyber Coders","Data Engineer","PHP Developer - PHP, Java, Linux","Glendale, CA","Full-time $80k - $120k","Design Patterns"
"1307","Cyber Coders","Data Engineer","PHP Developer - PHP, Java, Linux","Glendale, CA","Full-time $80k - $120k","JIRA"
"1308","Cyber Coders","Data Engineer","PHP Developer - PHP, Java, Linux","Glendale, CA","Full-time $80k - $120k","Java"
"1309","Cyber Coders","Data Engineer","PHP Developer - PHP, Java, Linux","Glendale, CA","Full-time $80k - $120k","Linux"
"1310","Cyber Coders","Data Engineer","PHP Developer - PHP, Java, Linux","Glendale, CA","Full-time $80k - $120k","PHP"
"1311","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Austin, TX","Compensation Unspecified","Big Data"
"1312","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Austin, TX","Compensation Unspecified","Data Lakes"
"1313","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Austin, TX","Compensation Unspecified","EMR"
"1314","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Austin, TX","Compensation Unspecified","Hadoop"
"1315","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Austin, TX","Compensation Unspecified","SPARK"
"1316","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Cary, NC","Full-time $175k - $200k","Big Data"
"1317","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Cary, NC","Full-time $175k - $200k","Data Lakes"
"1318","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Cary, NC","Full-time $175k - $200k","EMR"
"1319","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Cary, NC","Full-time $175k - $200k","Hadoop"
"1320","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Cary, NC","Full-time $175k - $200k","SPARK"
"1321","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Chicago, IL","Compensation Unspecified","Big Data"
"1322","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Chicago, IL","Compensation Unspecified","Data Lakes"
"1323","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Chicago, IL","Compensation Unspecified","EMR"
"1324","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Chicago, IL","Compensation Unspecified","Hadoop"
"1325","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Chicago, IL","Compensation Unspecified","SPARK"
"1326","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","New York, NY","Compensation Unspecified","Big Data"
"1327","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","New York, NY","Compensation Unspecified","Data Lakes"
"1328","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","New York, NY","Compensation Unspecified","EMR"
"1329","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","New York, NY","Compensation Unspecified","Hadoop"
"1330","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","New York, NY","Compensation Unspecified","SPARK"
"1331","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Raleigh, NC","Full-time $175k - $200k","AWS"
"1332","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Raleigh, NC","Full-time $175k - $200k","Big Data"
"1333","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Raleigh, NC","Full-time $175k - $200k","EMR"
"1334","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Raleigh, NC","Full-time $175k - $200k","Hadoop"
"1335","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Raleigh, NC","Full-time $175k - $200k","SPARK"
"1336","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Sacramento, CA","Compensation Unspecified","Big Data"
"1337","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Sacramento, CA","Compensation Unspecified","Data Lakes"
"1338","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Sacramento, CA","Compensation Unspecified","EMR"
"1339","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Sacramento, CA","Compensation Unspecified","Hadoop"
"1340","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Sacramento, CA","Compensation Unspecified","SPARK"
"1341","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Salt Lake City, UT","Full-time $175k - $200k","Big Data"
"1342","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Salt Lake City, UT","Full-time $175k - $200k","Data Lakes"
"1343","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Salt Lake City, UT","Full-time $175k - $200k","EMR"
"1344","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Salt Lake City, UT","Full-time $175k - $200k","Hadoop"
"1345","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Salt Lake City, UT","Full-time $175k - $200k","SPARK"
"1346","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Washington, DC","Full-time $175k - $200k","AWS"
"1347","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Washington, DC","Full-time $175k - $200k","Big Data"
"1348","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Washington, DC","Full-time $175k - $200k","Data Lakes"
"1349","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Washington, DC","Full-time $175k - $200k","Hadoop"
"1350","Cyber Coders","Data Engineer","Principal Data Engineer - Big Data","Washington, DC","Full-time $175k - $200k","MongoDB"
"1351","Cyber Coders","Data Engineer","Principal Data Engineer - Data Architecture, Data Modeling","Los Angeles, CA","Full-time $175k - $250k","Data Architecture"
"1352","Cyber Coders","Data Engineer","Principal Data Engineer - Data Architecture, Data Modeling","Los Angeles, CA","Full-time $175k - $250k","Data Modeling"
"1353","Cyber Coders","Data Engineer","Principal Data Engineer - Data Architecture, Data Modeling","Los Angeles, CA","Full-time $175k - $250k","Data Pipelines"
"1354","Cyber Coders","Data Engineer","Principal Embedded Firmware Engineer - (Driver level)","San Jose, CA","Full-time $150k - $200k","Board Bring-Up"
"1355","Cyber Coders","Data Engineer","Principal Embedded Firmware Engineer - (Driver level)","San Jose, CA","Full-time $150k - $200k","Data Center Technologies"
"1356","Cyber Coders","Data Engineer","Principal Embedded Firmware Engineer - (Driver level)","San Jose, CA","Full-time $150k - $200k","Driver-level"
"1357","Cyber Coders","Data Engineer","Principal Embedded Firmware Engineer - (Driver level)","San Jose, CA","Full-time $150k - $200k","Embedded ARM"
"1358","Cyber Coders","Data Engineer","Principal Embedded Firmware Engineer - (Driver level)","San Jose, CA","Full-time $150k - $200k","Embedded Firmware"
"1359","Cyber Coders","Data Engineer","Principal Mobile Engineer (Native Android)","Menlo Park, CA","Full-time $160k - $200k","Android SDK"
"1360","Cyber Coders","Data Engineer","Principal Mobile Engineer (Native Android)","Menlo Park, CA","Full-time $160k - $200k","Java"
"1361","Cyber Coders","Data Engineer","Principal Mobile Engineer (Native Android)","Menlo Park, CA","Full-time $160k - $200k","Kotlin"
"1362","Cyber Coders","Data Engineer","Principal Mobile Engineer (Native Android)","Menlo Park, CA","Full-time $160k - $200k","MVVM"
"1363","Cyber Coders","Data Engineer","Principal Mobile Engineer (Native Android)","Menlo Park, CA","Full-time $160k - $200k","Native Android Applications"
"1364","Cyber Coders","Data Engineer","Principal Software Engineer","Austin, TX","Full-time $140k - $160k","Data"
"1365","Cyber Coders","Data Engineer","Principal Software Engineer","Austin, TX","Full-time $140k - $160k","Product Driven Environment"
"1366","Cyber Coders","Data Engineer","Principal Software Engineer","Austin, TX","Full-time $140k - $160k","cloud platforms"
"1367","Cyber Coders","Data Engineer","Principal Software Engineer","Austin, TX","Full-time $140k - $160k","metrics"
"1368","Cyber Coders","Data Engineer","Process Engineer (Research)","Indianapolis, IN","Compensation Unspecified","Aspen Plus"
"1369","Cyber Coders","Data Engineer","Process Engineer (Research)","Indianapolis, IN","Compensation Unspecified","ChemCad"
"1370","Cyber Coders","Data Engineer","Process Engineer (Research)","Indianapolis, IN","Compensation Unspecified","Chemical Plant Operation"
"1371","Cyber Coders","Data Engineer","Process Engineer (Research)","Indianapolis, IN","Compensation Unspecified","Data Analysis"
"1372","Cyber Coders","Data Engineer","Process Engineer (Research)","Indianapolis, IN","Compensation Unspecified","Six Sigma"
"1373","Cyber Coders","Data Engineer","Product Development Test Engineer (Turbomachinery)","White River Junction, VT","Compensation Unspecified","Data Acquisition System"
"1374","Cyber Coders","Data Engineer","Product Development Test Engineer (Turbomachinery)","White River Junction, VT","Compensation Unspecified","Mechanical Engineer"
"1375","Cyber Coders","Data Engineer","Product Development Test Engineer (Turbomachinery)","White River Junction, VT","Compensation Unspecified","Rotating Speed Measurement"
"1376","Cyber Coders","Data Engineer","Product Development Test Engineer (Turbomachinery)","White River Junction, VT","Compensation Unspecified","Servo Motor Controls"
"1377","Cyber Coders","Data Engineer","Product Development Test Engineer (Turbomachinery)","White River Junction, VT","Compensation Unspecified","Turbomachinery"
"1378","Cyber Coders","Data Engineer","Production IT/Transmission Engineer - Aspera/Signiant","Burbank, CA","Full-time $80k - $100k","Data Storage/Metadata Management"
"1379","Cyber Coders","Data Engineer","Production IT/Transmission Engineer - Aspera/Signiant","Burbank, CA","Full-time $80k - $100k","Data Transport Tools - Aspera/Signiant"
"1380","Cyber Coders","Data Engineer","Production IT/Transmission Engineer - Aspera/Signiant","Burbank, CA","Full-time $80k - $100k","Java/JSON/REST/Python"
"1381","Cyber Coders","Data Engineer","Production IT/Transmission Engineer - Aspera/Signiant","Burbank, CA","Full-time $80k - $100k","Media Services/Post-Production"
"1382","Cyber Coders","Data Engineer","Production IT/Transmission Engineer - Aspera/Signiant","Burbank, CA","Full-time $80k - $100k","Media and Entertainment Production Environment"
"1383","Cyber Coders","Data Engineer","Quality Assurance Engineer (Software)","Irving, TX","Compensation Unspecified","Katalon"
"1384","Cyber Coders","Data Engineer","Quality Assurance Engineer (Software)","Irving, TX","Compensation Unspecified","RDBMS data structures"
"1385","Cyber Coders","Data Engineer","Quality Assurance Engineer (Software)","Irving, TX","Compensation Unspecified","SQA methodologies and practices"
"1386","Cyber Coders","Data Engineer","Quality Assurance Engineer (Software)","Irving, TX","Compensation Unspecified","SQL Queries"
"1387","Cyber Coders","Data Engineer","Quality Assurance Engineer (Software)","Irving, TX","Compensation Unspecified","Selenium"
"1388","Cyber Coders","Data Engineer","Quantitative Developer","San Mateo, CA","Compensation Unspecified","Excel"
"1389","Cyber Coders","Data Engineer","Quantitative Developer","San Mateo, CA","Compensation Unspecified","Profiling"
"1390","Cyber Coders","Data Engineer","Quantitative Developer","San Mateo, CA","Compensation Unspecified","Quantitative Development"
"1391","Cyber Coders","Data Engineer","Quantitative Developer","San Mateo, CA","Compensation Unspecified","SQL"
"1392","Cyber Coders","Data Engineer","REMOTE Data Engineer - Python, SPARK, Kafka","Austin, TX","Full-time $100k - $130k","Java"
"1393","Cyber Coders","Data Engineer","REMOTE Data Engineer - Python, SPARK, Kafka","Austin, TX","Full-time $100k - $130k","Kafka"
"1394","Cyber Coders","Data Engineer","REMOTE Data Engineer - Python, SPARK, Kafka","Austin, TX","Full-time $100k - $130k","Python"
"1395","Cyber Coders","Data Engineer","REMOTE Data Engineer - Python, SPARK, Kafka","Austin, TX","Full-time $100k - $130k","SPARK"
"1396","Cyber Coders","Data Engineer","REMOTE Data Engineer - Python, SPARK, Kafka","Austin, TX","Full-time $100k - $130k","Scala"
